Url,Anchor Text,External
https://www.ncbi.nlm.nih.gov/pubmed/32206138,"Haridas S et al., 2020",TRUE
https://mycocosm.jgi.doe.gov/Masph1,Massariosphaeria phaeospora CBS 611.86 v1.0,FALSE
https://dx.doi.org/10.1016/j.simyco.2020.01.003,"Haridas S. et al., 2020",TRUE
https://mycocosm.jgi.doe.gov/Matter1,Mattirolomyces terfezioides MAT_tt4AIII v1.0,FALSE
https://mycocosm.jgi.doe.gov/Meimi1,Meira miltonrushii MCA 3882 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/29771364,"Kijpornyongpan T et al., 2018",TRUE
https://mycocosm.jgi.doe.gov/Melap1finSC_191,Melampsora allii-populina 12AY07 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Melame1,Melampsora americana R15-033-03 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/34579556,"Crowell CR et al., 2022",TRUE
https://mycocosm.jgi.doe.gov/Mellp2_3,Melampsora larici-populina v2.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/34919678,"Persoons A et al., 2022",TRUE
https://mycocosm.jgi.doe.gov/Melli1,Melampsora lini CH5,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/24715894,"Nemri A et al., 2014",TRUE
https://mycocosm.jgi.doe.gov/Melmed1,Melampsora medusae f. sp. Deltoidae Mmd05TRE539 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Melme_tre1,Melampsora medusae f. sp. tremuloidae Mmt05Ida529 v1.0,FALSE
https://mycocosm.jgi.doe.gov/MecolCla_1,Melampsora x columbiana Clatskanie v1.0,FALSE
https://mycocosm.jgi.doe.gov/Melsp1,Melanconium sp. NRRL 54901 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Melbro1,Melanogaster broomeianus MBLB.BST v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33046698,"Miyauchi S et al., 2020",TRUE
https://mycocosm.jgi.doe.gov/Melpu1,Melanomma pulvis-pyrius v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/32206138,"Haridas S et al., 2020",TRUE
https://mycocosm.jgi.doe.gov/Meltu1,Melanops tulasnei CBS 116805 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Melti1,Melanospora tiffanyae F1KG0001 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Melen1,Melanotaenium endogenum CBS481.91 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Melbi2,Meliniomyces bicolor E v2.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/29315638,"Martino E et al., 2018",TRUE
https://mycocosm.jgi.doe.gov/MelPMI1271_1,Meliniomyces sp. PMI_1271 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Melva1,Meliniomyces variabilis F v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/29315638,"Martino E et al., 2018",TRUE
https://mycocosm.jgi.doe.gov/Mereb1,Meredithblackwellia eburnea MCA 4105 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Mersum1,Meripilus sumstinei FP 105329 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Metchl1,Metacordyceps chlamydosporia A407-32 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Metac1,Metarhizium acridum CQMa 102,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/21253567,"Gao Q et al., 2011",TRUE
https://mycocosm.jgi.doe.gov/Metal1,Metarhizium album ARSEF 1941,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/25368161,"Hu X et al., 2014",TRUE
https://mycocosm.jgi.doe.gov/Metani1,Metarhizium anisopliae ARSEF 549,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/25368161,"Hu X et al., 2014",TRUE
https://mycocosm.jgi.doe.gov/Metbr1,Metarhizium brunneum ARSEF3297,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/25368161,"Hu X et al., 2014",TRUE
https://mycocosm.jgi.doe.gov/Metgui1,Metarhizium guizhouense ARSEF977,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/25368161,"Hu X et al., 2014",TRUE
https://mycocosm.jgi.doe.gov/Metma1,Metarhizium majus ARSEF 297,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/25368161,"Hu X et al., 2014",TRUE
https://mycocosm.jgi.doe.gov/Metri1,Metarhizium rileyi RCEF4871,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/27071652,"Shang Y et al., 2016",TRUE
https://mycocosm.jgi.doe.gov/Metro1,Metarhizium robertsii ARSEF 23,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/25368161,"Hu X et al., 2014",TRUE
https://mycocosm.jgi.doe.gov/Metbi1,Metschnikowia bicuspidata NRRL YB-4993 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/27535936,"Riley R et al., 2016",TRUE
https://mycocosm.jgi.doe.gov/Metbi_SCcomb,Metschnikowia bicuspidata single-cell v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/30297742,"Ahrendt SR et al., 2018",TRUE
https://mycocosm.jgi.doe.gov/Metfru2,Metschnikowia fructicola 277,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/23496978,"Hershkovitz V et al., 2013",TRUE
https://mycocosm.jgi.doe.gov/Metgru1,Metschnikowia gruessii VY0332 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Metko1,Metschnikowia koreensis Y137 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Metpul1,Metschnikowia pulcherrima NRRL Y-7111 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Metpul1_1,Metschnikowia pulcherrima NRRL Y-7111 v1.1,FALSE
https://mycocosm.jgi.doe.gov/Mranc1,Metschnikowia rancensis CR1 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Metreu1,Metschnikowia reukaufii MR1 v1.1,FALSE
https://mycocosm.jgi.doe.gov/MetyHQL305_1_1,Metschnikowia sp. nov. yHQL305 v1.1,FALSE
https://mycocosm.jgi.doe.gov/MetyHQL305_1,Metschnikowia sp. yHQL305 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Metvi1,Metschnikowia viticola Y813 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Meygui1,Meyerozyma guilliermondii ATCC 6260,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/19465905,"Butler G et al., 2009",TRUE
https://mycocosm.jgi.doe.gov/Mictr1,Microascus trigonosporus CBS 218.31 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Slotsu1,Microbotryomycetes incertae sedis isolate P6C30 v1.0,FALSE
https://mycocosm.jgi.doe.gov/ObeP2C70,Microbotryomycetes sp. P2C70 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Micin1,Microbotryum intermedium 1389 BM 12 12,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/28630332,"Branco S et al., 2017",TRUE
https://mycocosm.jgi.doe.gov/Micld1,Microbotryum lychnidis-dioicae p1A1 Lamole,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/26076695,"Perlin MH et al., 2015",TRUE
https://mycocosm.jgi.doe.gov/Microd1,Microdiplodia sp. AK1800 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Micbo1,Microdochium bolleyi J235TASD1 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/27125481,"David AS et al., 2016",TRUE
https://mycocosm.jgi.doe.gov/Mictri1,Microdochium trichocladiopsis MPI-CAGE-CH-0230 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/34893598,"Mesny F et al., 2021",TRUE
https://mycocosm.jgi.doe.gov/Micca1,Microsporum canis CBS 113480,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/22951933,"Martinez DA et al., 2012",TRUE
https://mycocosm.jgi.doe.gov/Micmi1,Microthyrium microscopicum CBS 115976 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/32206138,"Haridas S et al., 2020",TRUE
https://mycocosm.jgi.doe.gov/Mitdap1,Mitosporidium daphniae UGP3,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/25313038,"Haag KL et al., 2014",TRUE
https://mycocosm.jgi.doe.gov/Mixos1,Mixia osmundae IAM 14324 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/24372469,"Toome M et al., 2014",TRUE
https://mycocosm.jgi.doe.gov/MoreMES2147_1,Modicella reniformis MES-2147,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33364917,"Vandepol N et al., 2020",TRUE
https://mycocosm.jgi.doe.gov/Moeli1,Moelleriella libera RCEF2490,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/27071652,"Shang Y et al., 2016",TRUE
https://mycocosm.jgi.doe.gov/Moean1,Moesziomyces antarcticus JCM 10317,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/25291760,"Saika A et al., 2014",TRUE
https://mycocosm.jgi.doe.gov/Moeaph1,Moesziomyces aphidis DSM 70725,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/24526638,"Lorenz S et al., 2014",TRUE
https://mycocosm.jgi.doe.gov/Monha1,Monacrosporium haptotylum CBS 200.50,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/24244185,"Meerupati T et al., 2013",TRUE
https://mycocosm.jgi.doe.gov/Monpu1,Monascus purpureus v1.0,FALSE
https://mycocosm.jgi.doe.gov/Monru1,Monascus ruber NRRL 1597 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Monili2,Moniliella sp. MCA 3643 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Monpe1_1,Moniliophthora perniciosa FA553,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/19019209,"Mondego JM et al., 2008",TRUE
https://mycocosm.jgi.doe.gov/MroMCA2997_1,Moniliophthora roreri MCA 2997,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/24571091,"Meinhardt LW et al., 2014",TRUE
https://mycocosm.jgi.doe.gov/Morame1,Morchella americana PhC 192 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Morana1,Morchella anatolica PhC 233 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Morang1,Morchella angusticeps Mel-15 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Morarb1,Morchella arbutiphila PhC 291 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Morbrun1,Morchella brunnea JGI1270818 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Morbru1,Morchella brunnea NRRL 20869 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Morcon1,Morchella conifericola Mel-32 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Morcra1,Morchella crassipes M84 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Mordel1,Morchella deliciosa PhC 191 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Mordim1,Morchella diminutiva Mes-2 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Mordis1,Morchella disparilis PhC 293 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Mordun1,Morchella dunalii PhC 240 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Moreoh1,Morchella eohespera Mel-19 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Moresc1,Morchella esculenta PhC 158 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Morexim1,Morchella eximia CBS 144461 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Morexi1,Morchella eximia NRRL 26621 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Morfluv1,Morchella fluvialis PhC 265 v3.0,FALSE
https://mycocosm.jgi.doe.gov/Morgal1,Morchella galilaea PhC 278 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Morhis1,Morchella hispaniolensis Mel-18 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Morco1,Morchella importuna CCBAS932 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/30420746,"Murat C et al., 2018",TRUE
https://mycocosm.jgi.doe.gov/Morimp1,Morchella importuna SCYDJ1-A1 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/31314937,"Tan H et al., 2019",TRUE
https://mycocosm.jgi.doe.gov/Morkaki1,Morchella kakiicolor PhC 280 v3.0,FALSE
https://mycocosm.jgi.doe.gov/Morpal1,Morchella palazonii PhC 149 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Morper1,Morchella peruviana NRRL 66754 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Morpop1,Morchella populiphila NRRL 22315 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Morpra1,Morchella prava Mes-7 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Morpul1,Morchella pulchella Mel-31 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Morpun1,Morchella punctipes GB769 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Morsem1,Morchella semilibera PhC 218 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Morsep1,Morchella septentrionalis NRRL 54509 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Morsny1,Morchella snyderi CBS 144464 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/35898177,"Steindorff AS et al., 2022",TRUE
https://mycocosm.jgi.doe.gov/MorvulMes17_1,Morchella sp. Mes-17 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Morste1,Morchella steppicola PhC 289 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Mortrid1,Morchella tridentina NRRL 54570 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Morulm1,Morchella ulmaria NRRL 36825 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Morvulg1,Morchella vulgaris PhC 271 v2.0,FALSE
https://mycocosm.jgi.doe.gov/Mortal1,Mortierella alpina 312A_T17_1 v1.0,FALSE
https://mycocosm.jgi.doe.gov/MoalAD071_1,Mortierella alpina AD071,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33364917,"Vandepol N et al., 2020",TRUE
https://mycocosm.jgi.doe.gov/MoalAD072_1,Mortierella alpina AD072,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33364917,"Vandepol N et al., 2020",TRUE
https://mycocosm.jgi.doe.gov/Moralp1_1,Mortierella alpina AD266 v1.0,FALSE
https://mycocosm.jgi.doe.gov/MoalCK1249_1,Mortierella alpina CK1249,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33364917,"Vandepol N et al., 2020",TRUE
https://mycocosm.jgi.doe.gov/MoalGBA31_1,Mortierella alpina GBA31,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33364917,"Vandepol N et al., 2020",TRUE
https://mycocosm.jgi.doe.gov/Moramoe1,Mortierella alpina KOD1005 v1.0,FALSE
https://mycocosm.jgi.doe.gov/MoalN66262_1,Mortierella alpina NRRL 66262,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33364917,"Vandepol N et al., 2020",TRUE
https://mycocosm.jgi.doe.gov/Moramb1,Mortierella ambigua NRRL 28271 v1.0,FALSE
https://mycocosm.jgi.doe.gov/MoanKOD1229_1,Mortierella antarctica KOD 1229,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33364917,"Vandepol N et al., 2020",TRUE
https://mycocosm.jgi.doe.gov/Morcap1,Mortierella capitata AV005 v1.0,FALSE
https://mycocosm.jgi.doe.gov/MoclN2760_1,Mortierella claussenii NRRL 2760,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33364917,"Vandepol N et al., 2020",TRUE
https://mycocosm.jgi.doe.gov/Morel2,Mortierella elongata AG-77 v2.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/28076891,"Uehling J et al., 2017",TRUE
https://mycocosm.jgi.doe.gov/Morel_U14_1,Mortierella elongata MPI-CAGE-AA-0104 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/34893598,"Mesny F et al., 2021",TRUE
https://mycocosm.jgi.doe.gov/MoeNVP64_1,Mortierella elongata NVP64 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/38265362,"Mathieu D et al., 2024",TRUE
https://mycocosm.jgi.doe.gov/Morgam1,Mortierella gamsii AM1032 v1.0,FALSE
https://mycocosm.jgi.doe.gov/MoglAD054_1,Mortierella globulifera AD054,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33364917,"Vandepol N et al., 2020",TRUE
https://mycocosm.jgi.doe.gov/MoglREB010B_1,Mortierella globulifera REB-010B,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33364917,"Vandepol N et al., 2020",TRUE
https://mycocosm.jgi.doe.gov/Morhum1,Mortierella humilis PMI_1414 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/35996588,"Chang Y et al., 2022",TRUE
https://mycocosm.jgi.doe.gov/MohyN2591_1,Mortierella hygrophila NRRL 2591,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33364917,"Vandepol N et al., 2020",TRUE
https://mycocosm.jgi.doe.gov/Mormin1_1,Mortierella minutissima AD051 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Mormul1,Mortierella multidivaricata RSA 2152 T v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/35996588,"Chang Y et al., 2022",TRUE
https://mycocosm.jgi.doe.gov/MopoKOD948_1,Mortierella polycephala KOD 948,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33364917,"Vandepol N et al., 2020",TRUE
https://mycocosm.jgi.doe.gov/Mosp14UC_1,Mortierella sp. 14UC,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33364917,"Vandepol N et al., 2020",TRUE
https://mycocosm.jgi.doe.gov/MospAD010_1,Mortierella sp. AD010,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33364917,"Vandepol N et al., 2020",TRUE
https://mycocosm.jgi.doe.gov/MospAD011_1,Mortierella sp. AD011,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33364917,"Vandepol N et al., 2020",TRUE
https://mycocosm.jgi.doe.gov/MospAD031_1,Mortierella sp. AD031,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33364917,"Vandepol N et al., 2020",TRUE
https://mycocosm.jgi.doe.gov/MospAD032_1,Mortierella sp. AD032,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33364917,"Vandepol N et al., 2020",TRUE
https://mycocosm.jgi.doe.gov/MospAD094_1,Mortierella sp. AD094,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33364917,"Vandepol N et al., 2020",TRUE
https://mycocosm.jgi.doe.gov/MorAD185_1_1,Mortierella sp. AD185 v1.0,FALSE
https://mycocosm.jgi.doe.gov/MospAM989_1,Mortierella sp. AM989,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33364917,"Vandepol N et al., 2020",TRUE
https://mycocosm.jgi.doe.gov/MospGBA30_1,Mortierella sp. GBA30,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33364917,"Vandepol N et al., 2020",TRUE
https://mycocosm.jgi.doe.gov/MospGBA35_1,Mortierella sp. GBA35,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33364917,"Vandepol N et al., 2020",TRUE
https://mycocosm.jgi.doe.gov/MospGBA39_1,Mortierella sp. GBA39,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33364917,"Vandepol N et al., 2020",TRUE
https://mycocosm.jgi.doe.gov/MospGBA43_1,Mortierella sp. GBA43,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33364917,"Vandepol N et al., 2020",TRUE
https://mycocosm.jgi.doe.gov/MorGBAus27b_1,Mortierella sp. GBAus27b v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/35996588,"Chang Y et al., 2022",TRUE
https://mycocosm.jgi.doe.gov/MospKOD1030_1,Mortierella sp. KOD 1030,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33364917,"Vandepol N et al., 2020",TRUE
https://mycocosm.jgi.doe.gov/MospNVP41_1,Mortierella sp. NVP41,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33364917,"Vandepol N et al., 2020",TRUE
https://mycocosm.jgi.doe.gov/MospNVP85_1,Mortierella sp. NVP85,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33364917,"Vandepol N et al., 2020",TRUE
https://mycocosm.jgi.doe.gov/Morve1,Mortierella verticillata NRRL 6337,FALSE
https://mycocosm.jgi.doe.gov/Morwol1,Mortierella wolfii NRRL 6351 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Mrafri1,Mrakia frigida ATCC 22029 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Mucam1,Mucor ambiguus NBRC 6742,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/32039703,"Lebreton A et al., 2020",TRUE
https://mycocosm.jgi.doe.gov/Muccirc1,Mucor circinelloides f circinelloides 1006PhL,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/25006230,"Lee SC et al., 2014",TRUE
https://mycocosm.jgi.doe.gov/Kircor1,Mucor cordense RSA 1222 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Mucend1,Mucor endophyticus,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/32039703,"Lebreton A et al., 2020",TRUE
https://mycocosm.jgi.doe.gov/Mucfus1,Mucor fuscus,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/32039703,"Lebreton A et al., 2020",TRUE
https://mycocosm.jgi.doe.gov/Zyghet1,Mucor heterogamus NRRL 1489 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Muclan1,Mucor lanceolatus,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/32039703,"Lebreton A et al., 2020",TRUE
https://mycocosm.jgi.doe.gov/Muccir1_3,Mucor lusitanicus (circinelloides) MU402 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/31679929,"Navarro-Mendoza MI et al., 2019",TRUE
https://mycocosm.jgi.doe.gov/Mucci3,Mucor lusitanicus CBS277.49 v3.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/39025853,"Lax C et al., 2024",TRUE
https://mycocosm.jgi.doe.gov/Mucmuc1,Mucor mucedo NRRL 3635 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/36930540,"Wang Y et al., 2023",TRUE
https://mycocosm.jgi.doe.gov/Mucpir1,Mucor piriformis NRRL 3318 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Mucrac1,Mucor racemosus,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/32039703,"Lebreton A et al., 2020",TRUE
https://mycocosm.jgi.doe.gov/Muloch1,Multifurca ochricompacta BPL690 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/34861049,"Looney B et al., 2022",TRUE
https://mycocosm.jgi.doe.gov/Mutel1,Mutinus elegans ME.BST v1.0,FALSE
https://mycocosm.jgi.doe.gov/Mychet1,Myceliophthora heterothallica CBS 202.75 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Myche1,Myceliophthora heterothallica CBS 203.75 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Corsim1,Myceliophthora similis CBS 632.67 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Spoth2,Myceliophthora thermophila (Sporotrichum thermophile) v2.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/21964414,"Berka RM et al., 2011",TRUE
https://mycocosm.jgi.doe.gov/Mycalb1,Mycena albidolilacea CBHHK002 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/38942024,"Harder CB et al., 2024",TRUE
https://mycocosm.jgi.doe.gov/Mycale1,Mycena alexandri CBHHK200 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/38942024,"Harder CB et al., 2024",TRUE
https://mycocosm.jgi.doe.gov/Mycami1,Mycena amicta BAPX v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/38942024,"Harder CB et al., 2024",TRUE
https://mycocosm.jgi.doe.gov/Mycbel1,Mycena belliae CBHHK173m v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/38942024,"Harder CB et al., 2024",TRUE
https://mycocosm.jgi.doe.gov/Mycrub1,Mycena capillaripes Frankland 9286 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/38942024,"Harder CB et al., 2024",TRUE
https://mycocosm.jgi.doe.gov/Myccro1,Mycena crocata CBHHK184 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/38942024,"Harder CB et al., 2024",TRUE
https://mycocosm.jgi.doe.gov/Mycepi1,Mycena epipterygia CBHHK145m v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/38942024,"Harder CB et al., 2024",TRUE
https://mycocosm.jgi.doe.gov/Mycfil1,Mycena filopes CBHHK001 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/38942024,"Harder CB et al., 2024",TRUE
https://mycocosm.jgi.doe.gov/Mycflo1,Mycena floridula CBHHK072 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/38942024,"Harder CB et al., 2024",TRUE
https://mycocosm.jgi.doe.gov/Mycgale1,Mycena galericulata CBHHK162m v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/38942024,"Harder CB et al., 2024",TRUE
https://mycocosm.jgi.doe.gov/Mycgal1,Mycena galopus ATCC-62051 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33046698,"Miyauchi S et al., 2020",TRUE
https://mycocosm.jgi.doe.gov/Mychae1,Mycena haematopus CBHHK189 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/38942024,"Harder CB et al., 2024",TRUE
https://mycocosm.jgi.doe.gov/Myclat1,Mycena latifolia 10383 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/38942024,"Harder CB et al., 2024",TRUE
https://mycocosm.jgi.doe.gov/Myclep1,Mycena leptocephala CBHHK5/15 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/38942024,"Harder CB et al., 2024",TRUE
https://mycocosm.jgi.doe.gov/Mycmac1,Mycena maculata CBHHK188m v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/38942024,"Harder CB et al., 2024",TRUE
https://mycocosm.jgi.doe.gov/Mycmet1,Mycena metata CBHHK182m v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/38942024,"Harder CB et al., 2024",TRUE
https://mycocosm.jgi.doe.gov/Mycoli1,Mycena olivaceomarginata CBHHK47/15 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/38942024,"Harder CB et al., 2024",TRUE
https://mycocosm.jgi.doe.gov/Mycpol1,Mycena polygramma CBHHK137 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/38942024,"Harder CB et al., 2024",TRUE
https://mycocosm.jgi.doe.gov/Mycpur1,Mycena pura 9144 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/38942024,"Harder CB et al., 2024",TRUE
https://mycocosm.jgi.doe.gov/Mycreb1,Mycena rebaudengoi CBHHK068 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/38942024,"Harder CB et al., 2024",TRUE
https://mycocosm.jgi.doe.gov/Mycros1,Mycena rosella CBHHK067 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/38942024,"Harder CB et al., 2024",TRUE
https://mycocosm.jgi.doe.gov/Mycsan1,Mycena sanguinolenta CBHHK176m v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/38942024,"Harder CB et al., 2024",TRUE
https://mycocosm.jgi.doe.gov/Myc59_1,Mycena sp. CBHHK59/15 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/38942024,"Harder CB et al., 2024",TRUE
https://mycocosm.jgi.doe.gov/Mycvit1,Mycena vitilis CBHHK169m v1.0,FALSE
